"<DATE>","<TIME>","<OPEN>","<HIGH>","<LOW>","<CLOSE>","<VOL>"
"20240807","151300",167500.0,167700.0,167300.0,167300.0,1038
"20240807","151400",167600.0,167700.0,167400.0,167600.0,871
"20240807","151500",167600.0,167600.0,167500.0,167500.0,957
"20240807","151600",167500.0,167500.0,167100.0,167200.0,942
"20240807","151700",167200.0,167300.0,167100.0,167100.0,971
"20240807","151800",167200.0,167200.0,166600.0,166700.0,2171
"20240807","151900",166700.0,167100.0,166500.0,166600.0,1689
"20240807","153000",166300.0,166300.0,166300.0,166300.0,8244
"20240808","090000",162500.0,162500.0,160600.0,161800.0,13813
"20240808","090100",161800.0,162500.0,161100.0,161900.0,6976
"20240808","090200",161400.0,163400.0,161400.0,162800.0,5202
"20240808","090300",163000.0,163800.0,162500.0,163300.0,6255
"20240808","090400",163300.0,163400.0,161500.0,161500.0,6554
"20240808","090500",161600.0,162300.0,161000.0,162000.0,6492
"20240808","090600",162000.0,162900.0,162000.0,162500.0,3674
"20240808","090700",162500.0,162700.0,160800.0,161000.0,11307
"20240808","090800",161000.0,161100.0,160300.0,160500.0,6633
"20240808","090900",160500.0,161600.0,160300.0,161200.0,2348
"20240808","091000",161300.0,161400.0,159000.0,159200.0,16242
"20240808","091100",159300.0,160000.0,158900.0,160000.0,6832
"20240808","091200",160000.0,160000.0,159200.0,159400.0,3062
"20240808","091300",159400.0,160200.0,159200.0,160200.0,4476
"20240808","091400",160200.0,160300.0,159500.0,159900.0,3423
"20240808","091500",159900.0,160000.0,159400.0,160000.0,3343
"20240808","091600",160000.0,160100.0,159000.0,159000.0,6448
"20240808","091700",159000.0,159600.0,158900.0,159000.0,6643
"20240808","091800",159000.0,159800.0,158900.0,159100.0,2024
"20240808","091900",159100.0,159500.0,159100.0,159100.0,2067
"20240808","092000",159200.0,159300.0,158900.0,159300.0,4967
"20240808","092100",159200.0,159300.0,159000.0,159100.0,1679
"20240808","092200",159000.0,159100.0,158700.0,158900.0,4056
"20240808","092300",159000.0,159300.0,158900.0,159000.0,3246
"20240808","092400",159000.0,159300.0,158700.0,159300.0,5676
"20240808","092500",159400.0,159500.0,159100.0,159200.0,1596
"20240808","092600",159200.0,159200.0,159100.0,159200.0,1015
"20240808","092700",159200.0,159400.0,159100.0,159200.0,1438
"20240808","092800",159200.0,159200.0,159000.0,159000.0,849
"20240808","092900",159200.0,159300.0,158900.0,158900.0,2707
"20240808","093000",158900.0,159100.0,158800.0,158900.0,1843
"20240808","093100",159000.0,159100.0,158900.0,158900.0,493
"20240808","093200",158900.0,159000.0,158700.0,159000.0,2329
"20240808","093300",158900.0,159000.0,158800.0,158900.0,1708
"20240808","093400",158900.0,159000.0,158600.0,158700.0,2755
"20240808","093500",158700.0,158700.0,158500.0,158500.0,2333
"20240808","093600",158600.0,158600.0,158000.0,158000.0,8510
"20240808","093700",158000.0,158100.0,156800.0,157000.0,11007
"20240808","093800",156900.0,157300.0,156700.0,157200.0,3234
"20240808","093900",157200.0,157800.0,157100.0,157600.0,2661
"20240808","094000",157700.0,157800.0,157000.0,157100.0,3312
"20240808","094100",157100.0,157300.0,156900.0,157300.0,2821
"20240808","094200",157300.0,157300.0,157200.0,157300.0,914
