<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220308,100400,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
20220308,100500,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
20220308,100600,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
20220308,100700,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
20220310,100100,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220310,100200,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220310,100300,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220310,100400,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220310,100500,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220310,100600,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220310,100700,418349.9375000,430500.0000000,430500.0000000,430500.0000000,0
20220311,100100,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220311,100200,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220311,100300,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220311,100400,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220311,100500,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220311,100600,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220311,100700,439243.1250000,452000.0000000,460000.0000000,444500.0000000,210603
20220314,100100,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220314,100200,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220314,100300,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220314,100400,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220314,100500,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220314,100600,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220314,100700,431954.7812500,444500.0000000,458000.0000000,442500.0000000,158520
20220315,100100,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
20220315,100200,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
20220315,100300,427581.8125000,440000.0000000,445000.0000000,432000.0000000,106615
