DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20180830,100500,371168.1562500,398000.0000000,399000.0000000,394000.0000000,57125
20180830,100600,371168.1562500,398000.0000000,399000.0000000,394000.0000000,57125
20180830,100700,371168.1562500,398000.0000000,399000.0000000,394000.0000000,57125
20180831,100100,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180831,100200,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180831,100300,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180831,100400,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180831,100500,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180831,100600,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180831,100700,361376.0312500,387500.0000000,394000.0000000,382000.0000000,150723
20180903,100100,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180903,100200,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180903,100300,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180903,100400,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180903,100500,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180903,100600,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180903,100700,359510.8750000,385500.0000000,387500.0000000,382000.0000000,58990
20180904,100100,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180904,100200,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180904,100300,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180904,100400,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180904,100500,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180904,100600,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180904,100700,378628.8125000,406000.0000000,407500.0000000,389500.0000000,148337
20180905,100100,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180905,100200,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180905,100300,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180905,100400,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180905,100500,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180905,100600,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180905,100700,367437.8750000,394000.0000000,411000.0000000,393000.0000000,102735
20180906,100100,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180906,100200,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180906,100300,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180906,100400,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180906,100500,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180906,100600,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180906,100700,372567.0625000,399500.0000000,404500.0000000,393500.0000000,110869
20180907,100100,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180907,100200,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180907,100300,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180907,100400,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180907,100500,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180907,100600,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180907,100700,386555.7500000,414500.0000000,415000.0000000,402000.0000000,149853
20180910,100100,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180910,100200,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180910,100300,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180910,100400,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180910,100500,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180910,100600,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180910,100700,394949.0312500,423500.0000000,427500.0000000,415000.0000000,148466
20180911,100100,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180911,100200,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180911,100300,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180911,100400,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180911,100500,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180911,100600,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180911,100700,396347.9062500,425000.0000000,425500.0000000,414500.0000000,91177
20180912,100100,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180912,100200,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180912,100300,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180912,100400,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180912,100500,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180912,100600,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180912,100700,394949.0312500,423500.0000000,427500.0000000,420500.0000000,80426
20180913,100100,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180913,100200,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180913,100300,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180913,100400,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180913,100500,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180913,100600,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180913,100700,405673.7500000,435000.0000000,435000.0000000,421500.0000000,170853
20180914,100100,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180914,100200,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180914,100300,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180914,100400,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180914,100500,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180914,100600,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180914,100700,403342.2812500,432500.0000000,436000.0000000,429000.0000000,78789
20180917,100100,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180917,100200,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180917,100300,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180917,100400,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180917,100500,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180917,100600,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180917,100700,401010.8437500,430000.0000000,433000.0000000,426500.0000000,76032
20180918,100100,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180918,100200,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180918,100300,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180918,100400,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180918,100500,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180918,100600,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180918,100700,403342.2812500,432500.0000000,434000.0000000,427000.0000000,84013
20180919,100100,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180919,100200,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180919,100300,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180919,100400,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180919,100500,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180919,100600,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180919,100700,411269.2187500,441000.0000000,441500.0000000,432000.0000000,94664
20180920,100100,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180920,100200,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180920,100300,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180920,100400,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180920,100500,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180920,100600,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180920,100700,414533.3125000,444500.0000000,446000.0000000,438500.0000000,101479
20180921,100100,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180921,100200,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180921,100300,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180921,100400,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180921,100500,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180921,100600,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180921,100700,418729.9062500,449000.0000000,449500.0000000,445000.0000000,107747
20180927,100100,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180927,100200,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180927,100300,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180927,100400,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180927,100500,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180927,100600,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180927,100700,408471.5000000,438000.0000000,450000.0000000,433500.0000000,189535
20180928,100100,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20180928,100200,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20180928,100300,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20180928,100400,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20180928,100500,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20180928,100600,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20180928,100700,412668.1562500,442500.0000000,445500.0000000,434500.0000000,196680
20181001,100100,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181001,100200,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181001,100300,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181001,100400,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181001,100500,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181001,100600,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181001,100700,424325.4062500,455000.0000000,456000.0000000,443500.0000000,140969
20181002,100100,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181002,100200,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181002,100300,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181002,100400,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181002,100500,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181002,100600,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181002,100700,394949.0312500,423500.0000000,455000.0000000,416500.0000000,220739
20181004,100100,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181004,100200,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181004,100300,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181004,100400,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181004,100500,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181004,100600,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181004,100700,403808.5312500,433000.0000000,437000.0000000,422500.0000000,145190
20181005,100100,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181005,100200,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181005,100300,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181005,100400,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181005,100500,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181005,100600,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181005,100700,388887.2500000,417000.0000000,433000.0000000,414500.0000000,97695
20181008,100100,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181008,100200,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181008,100300,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181008,100400,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181008,100500,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181008,100600,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181008,100700,392151.2812500,420500.0000000,423500.0000000,408500.0000000,95119
20181010,100100,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181010,100200,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181010,100300,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181010,100400,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181010,100500,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181010,100600,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181010,100700,391685.0000000,420000.0000000,429000.0000000,416000.0000000,94867
20181011,100100,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181011,100200,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181011,100300,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181011,100400,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181011,100500,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181011,100600,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181011,100700,377229.9375000,404500.0000000,417500.0000000,404500.0000000,140419
20181012,100100,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181012,100200,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181012,100300,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181012,100400,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181012,100500,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181012,100600,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181012,100700,389819.7812500,418000.0000000,420000.0000000,396000.0000000,133178
20181015,100100,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181015,100200,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181015,100300,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181015,100400,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181015,100500,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181015,100600,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181015,100700,383758.0000000,411500.0000000,417500.0000000,407000.0000000,59950
20181016,100100,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181016,100200,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181016,100300,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181016,100400,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181016,100500,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181016,100600,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181016,100700,393083.8437500,421500.0000000,428000.0000000,407500.0000000,65046
20181017,100100,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181017,100200,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181017,100300,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181017,100400,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181017,100500,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181017,100600,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181017,100700,387954.6562500,416000.0000000,427000.0000000,410000.0000000,70511
20181018,100100,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181018,100200,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181018,100300,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181018,100400,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181018,100500,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181018,100600,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181018,100700,387954.6562500,416000.0000000,428000.0000000,411500.0000000,70807
20181019,100100,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181019,100200,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181019,100300,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181019,100400,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181019,100500,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181019,100600,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181019,100700,393550.1875000,422000.0000000,423000.0000000,412500.0000000,39856
20181022,100100,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181022,100200,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181022,100300,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181022,100400,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181022,100500,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181022,100600,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181022,100700,397746.8125000,426500.0000000,428500.0000000,420000.0000000,54955
20181023,100100,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181023,100200,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181023,100300,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181023,100400,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181023,100500,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181023,100600,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181023,100700,396347.9062500,425000.0000000,429000.0000000,419000.0000000,53625
20181024,100100,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181024,100200,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181024,100300,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181024,100400,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181024,100500,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181024,100600,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181024,100700,392617.5937500,421000.0000000,433000.0000000,416500.0000000,128593
20181025,100100,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181025,100200,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181025,100300,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181025,100400,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181025,100500,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181025,100600,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181025,100700,396814.2187500,425500.0000000,425500.0000000,408000.0000000,141556
20181026,100100,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181026,100200,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181026,100300,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181026,100400,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181026,100500,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181026,100600,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181026,100700,381892.8125000,409500.0000000,425500.0000000,404500.0000000,149605
20181029,100100,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181029,100200,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181029,100300,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181029,100400,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181029,100500,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181029,100600,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181029,100700,376763.6562500,404000.0000000,416000.0000000,398500.0000000,130336
20181030,100100,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181030,100200,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181030,100300,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181030,100400,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181030,100500,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181030,100600,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181030,100700,392151.2812500,420500.0000000,427000.0000000,388000.0000000,134531
20181031,100100,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181031,100200,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181031,100300,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181031,100400,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181031,100500,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181031,100600,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181031,100700,400544.5625000,429500.0000000,430000.0000000,409500.0000000,104836
20181101,100100,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181101,100200,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181101,100300,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181101,100400,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181101,100500,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181101,100600,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181101,100700,401943.4062500,431000.0000000,438000.0000000,423000.0000000,102391
20181102,100100,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181102,100200,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181102,100300,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181102,100400,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181102,100500,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181102,100600,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181102,100700,413600.7187500,443500.0000000,444500.0000000,431000.0000000,107244
20181105,100100,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181105,100200,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181105,100300,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181105,100400,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181105,100500,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181105,100600,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181105,100700,421993.9375000,452500.0000000,452500.0000000,438000.0000000,120791
20181106,100100,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181106,100200,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181106,100300,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181106,100400,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181106,100500,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181106,100600,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181106,100700,418729.9062500,449000.0000000,458500.0000000,438500.0000000,102513
20181107,100100,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181107,100200,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181107,100300,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181107,100400,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181107,100500,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181107,100600,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181107,100700,419662.4687500,450000.0000000,457500.0000000,436000.0000000,103109
20181108,100100,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181108,100200,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181108,100300,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181108,100400,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181108,100500,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181108,100600,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181108,100700,408471.5000000,438000.0000000,460000.0000000,428500.0000000,199058
20181109,100100,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181109,100200,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181109,100300,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181109,100400,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181109,100500,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181109,100600,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181109,100700,410802.9375000,440500.0000000,444500.0000000,427000.0000000,161416
20181112,100100,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181112,100200,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181112,100300,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181112,100400,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181112,100500,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181112,100600,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181112,100700,417331.0312500,447500.0000000,452000.0000000,440000.0000000,119316
20181113,100100,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181113,100200,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181113,100300,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181113,100400,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181113,100500,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181113,100600,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181113,100700,416864.7187500,447000.0000000,452500.0000000,439000.0000000,145076
20181114,100100,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181114,100200,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181114,100300,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181114,100400,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181114,100500,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181114,100600,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181114,100700,427123.1250000,458000.0000000,471000.0000000,447000.0000000,161194
20181115,100100,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181115,100200,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181115,100300,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181115,100400,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181115,100500,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181115,100600,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181115,100700,441578.1875000,473500.0000000,474000.0000000,458500.0000000,63878
20181116,100100,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181116,100200,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181116,100300,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181116,100400,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181116,100500,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181116,100600,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181116,100700,434583.8437500,466000.0000000,472500.0000000,462000.0000000,86025
20181119,100100,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
20181119,100200,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
20181119,100300,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
20181119,100400,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
20181119,100500,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
20181119,100600,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
20181119,100700,435982.6875000,467500.0000000,469000.0000000,460500.0000000,70406
