<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220208,100500,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220208,100600,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220208,100700,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100100,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100200,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100300,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100400,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100500,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100600,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220209,100700,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220210,100100,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220210,100200,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220210,100300,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220210,100400,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220210,100500,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220210,100600,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220210,100700,36521.1835938,41000.0000000,41350.0000000,40650.0000000,283013
20220211,100100,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220211,100200,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220211,100300,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220211,100400,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220211,100500,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220211,100600,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220211,100700,37055.6445312,41600.0000000,42100.0000000,40900.0000000,379004
20220214,100100,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220214,100200,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220214,100300,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220214,100400,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220214,100500,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220214,100600,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220214,100700,36877.4921875,41400.0000000,42050.0000000,41100.0000000,237290
20220215,100100,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220215,100200,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220215,100300,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220215,100400,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220215,100500,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220215,100600,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220215,100700,36387.5703125,40850.0000000,41650.0000000,40300.0000000,185918
20220216,100100,36565.7265625,41050.0000000,41200.0000000,40200.0000000,214846
